average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,90,2,1,NHL,33,38,20,7,183,16,10,1,24,1996-97,PIT,27,63,"[{'link': '/awards/voting-1997.html#AS', 'name': 'AS-8'}, {'link': '/awards/voting-1997.html#byng', 'name': 'Byng-4'}, {'link': '/awards/voting-1997.html#selke', 'name': 'Selke-8'}]",14.8,,81
,87,5,0,NHL,34,37,20,12,189,18,7,0,25,1997-98,PIT,25,62,"[{'link': '/awards/voting-1998.html#AS', 'name': 'AS-3'}, {'link': '/awards/byng.html#1998', 'name': None}, {'link': '/awards/voting-1998.html#hart', 'name': 'Hart-15'}, {'link': '/awards/voting-1998.html#selke', 'name': 'Selke-4'}]",13.2,,81
21:55,52,2,0,NHL,35,21,34,-2,133,13,8,0,10,1998-99,CAR,21,31,[],15.8,1797,82
21:58,73,4,0,NHL,36,28,18,10,150,16,7,0,22,1999-00,CAR,23,50,"[{'link': '/awards/voting-2000.html#byng', 'name': 'Byng-9'}, {'link': '/awards/voting-2000.html#selke', 'name': 'Selke-12'}]",15.3,1714,78
20:15,65,4,0,NHL,37,24,32,-15,130,8,7,0,26,2000-01,CAR,15,50,"[{'link': '/awards/voting-2001.html#byng', 'name': 'Byng-7'}, {'link': '/awards/voting-2001.html#selke', 'name': 'Selke-43'}]",11.5,1661,82
20:41,77,5,0,NHL,38,21,18,4,165,13,14,1,28,2001-02,CAR,27,50,"[{'link': '/awards/voting-2002.html#AS', 'name': 'AS-3'}, {'link': '/awards/byng.html#2002', 'name': None}, {'link': '/awards/clancy.html#2002', 'name': None}, {'link': '/awards/voting-2002.html#hart', 'name': 'Hart-6'}]",16.4,1655,80
19:56,57,1,1,NHL,39,20,30,-22,156,13,8,0,15,2002-03,CAR,22,35,"[{'link': '/awards/voting-2003.html#byng', 'name': 'Byng-8'}, {'link': '/awards/voting-2003.html#selke', 'name': 'Selke-38'}]",14.1,1635,82
15:49,40,2,0,NHL,40,14,14,-9,91,6,7,0,13,2003-04,TOT,13,27,"[{'link': '/awards/voting-2004.html#byng', 'name': 'Byng-10'}]",14.3,1266,80
16:12,30,1,0,NHL,40,9,14,-12,79,5,5,0,11,2003-04,CAR,10,20,"[{'link': '/awards/voting-2004.html#byng', 'name': 'Byng-10'}]",12.7,1101,68
13:44,10,1,0,NHL,40,5,0,3,12,1,2,0,2,2003-04,TOR,3,7,"[{'link': '/awards/voting-2004.html#byng', 'name': 'Byng-10'}]",25.0,165,12
