shorthanded_goals,average_ice_time,positions,shotsPercentage,even_strength_assists,shots,even_strength_goals,shorthanded_assists,age,game_winning_goals,goals,assists,name,overall_point_share,defensive_point_share,points,power_play_goals,pim,total_ice_time,games_played,plus_minus,offensive_point_share,power_play_assists,link
1,,RW,7.2,3,69,3,0,31,1,5,5,Mike Stapleton,-0.4,0.5,10,1,36,,64,-4,-0.9,2,/players/s/staplmi01.html
1,,D,5.4,4,37,1,0,33,0,2,6,Norm Maciver,1.1,1.0,8,0,38,,41,-11,0.2,2,/players/m/macivno01.html
0,,LW,8.6,4,35,3,0,28,0,3,4,Jim McKenzie,-1.0,0.4,7,0,146,,64,-7,-1.4,0,/players/m/mckenji02.html
0,,D,5.6,4,18,0,0,27,0,1,6,Keith Carney,1.7,1.3,7,1,18,,20,5,0.4,2,/players/c/carneke01.html
0,,D,11.8,1,34,3,0,33,0,4,2,Michel Petit,1.4,1.1,6,1,77,,32,-4,0.3,1,/players/p/petitmi01.html
0,,RW,9.4,3,32,2,0,30,0,3,3,Jocelyn Lemieux,0.1,0.3,6,1,27,,30,0,-0.2,0,/players/l/lemiejo01.html
0,,D,4.3,5,23,1,0,30,0,1,5,Murray Baron,1.0,1.2,6,0,106,,45,-10,-0.2,0,/players/b/baronmu01.html
0,,D,11.8,1,17,2,0,35,0,2,1,Jim Johnson,0.9,0.7,3,0,18,,16,0,0.2,0,/players/j/johnsji02.html
0,,C,16.7,2,6,1,0,29,0,1,2,Mark Janssens,0.4,0.2,3,0,4,,7,4,0.1,0,/players/j/janssma01.html
0,,G,,0,0,0,0,25,0,0,2,Nikolai Khabibulin,9.6,0.0,2,0,22,,70,0,0.0,0,/players/k/khabini01.html
0,,C,25.0,0,4,1,0,20,0,1,0,Daniel Briere,0.1,0.1,1,0,2,,5,1,0.0,0,/players/b/brierda01.html
0,,D,0.0,1,1,0,0,21,0,0,1,Jason Doig,-0.1,-0.1,1,0,12,,4,-4,0.0,0,/players/d/doigja01.html
0,,D,0.0,1,3,0,0,24,0,0,1,Sean Gagnon,0.3,0.3,1,0,14,,5,1,0.0,0,/players/g/gagnose01.html
0,,C,0.0,1,9,0,0,21,0,0,1,Chad Kilger,-0.2,0.0,1,0,4,,10,-2,-0.3,0,/players/k/kilgech01.html
0,,LW,,0,0,0,0,27,0,0,0,Jeff Christian,-0.1,0.0,0,0,0,,1,-1,0.0,0,/players/c/chrisje01.html
0,,RW,0.0,0,10,0,0,27,0,0,0,Jim Cummins,-0.8,-0.1,0,0,47,,20,-7,-0.8,0,/players/c/cummiji01.html
0,,G,,0,0,0,0,22,0,0,0,Scott Langkow,-0.1,0.0,0,0,0,,3,0,0.0,0,/players/l/langksc01.html
0,,RW,0.0,0,2,0,0,28,0,0,0,Scott Levins,-0.1,0.0,0,0,5,,2,-1,-0.1,0,/players/l/levinsc01.html
0,,D,,0,0,0,0,26,0,0,0,Brad Tiley,0.1,0.1,0,0,0,,1,1,0.0,0,/players/t/tileybr01.html
0,,G,,0,0,0,0,28,0,0,0,Jimmy Waite,2.1,0.0,0,0,2,,17,0,0.0,0,/players/w/waiteji01.html
